Date,Open,High,Low,Close,Adj Close,Volume
2020-05-13,37.25,37.650001525878906,36.7599983215332,37.59000015258789,32.572044372558594,2028045
2020-05-14,37.15999984741211,37.880001068115234,37.13999938964844,37.54999923706055,32.537384033203125,1886069
2020-05-15,37.279998779296875,37.91999816894531,37.18000030517578,37.900001525878906,32.84066390991211,1981173
2020-05-18,38.099998474121094,38.279998779296875,37.77000045776367,38.150001525878906,33.057289123535156,1217514
2020-05-19,39.150001525878906,39.33000183105469,38.790000915527344,38.790000915527344,33.611854553222656,1840939
2020-05-20,38.5,39.27000045776367,38.08000183105469,38.91999816894531,33.7244987487793,1507534
2020-05-21,38.95000076293945,39.279998779296875,38.689998626708984,38.880001068115234,33.68983840942383,1573552
2020-05-22,38.68000030517578,39.099998474121094,38.33000183105469,38.86000061035156,33.672508239746094,1308995
2020-05-25,39.59000015258789,39.77000045776367,39.11000061035156,39.5,34.227073669433594,1647179
2020-05-26,39.720001220703125,40.91999816894531,39.599998474121094,40.84000015258789,35.38819122314453,3059335
2020-05-27,40.38999938964844,40.97999954223633,39.959999084472656,40.63999938964844,35.21489334106445,2943985
2020-05-28,41.11000061035156,41.31999969482422,40.5099983215332,40.75,35.310211181640625,1966309
2020-05-29,40.5,40.900001525878906,40.029998779296875,40.369998931884766,34.98093795776367,6164057
2020-06-01,39.86000061035156,40.65999984741211,39.779998779296875,40.65999984741211,35.23222732543945,1484732
2020-06-02,40.5099983215332,41.47999954223633,40.5,41.099998474121094,35.61348342895508,1795467
2020-06-03,41.0,41.7400016784668,40.79999923706055,41.58000183105469,36.02941131591797,1555936
2020-06-04,41.70000076293945,42.54999923706055,41.599998474121094,42.29999923706055,36.653297424316406,2634310
2020-06-05,41.9900016784668,41.9900016784668,41.52000045776367,41.709999084472656,36.142059326171875,1744430
2020-06-09,42.33000183105469,42.88999938964844,41.650001525878906,41.77000045776367,36.194053649902344,3633966
2020-06-10,41.900001525878906,44.15999984741211,41.86000061035156,43.81999969482422,37.97039031982422,3762439
2020-06-11,42.790000915527344,43.54999923706055,42.290000915527344,42.56999969482422,36.88725280761719,3271847
2020-06-12,41.959999084472656,43.060001373291016,41.90999984741211,42.470001220703125,36.800601959228516,2772776
2020-06-15,41.63999938964844,41.95000076293945,40.900001525878906,41.029998779296875,35.55282974243164,3489448
2020-06-16,41.97999954223633,42.970001220703125,41.59000015258789,42.4900016784668,36.81793212890625,3392966
2020-06-17,42.75,43.22999954223633,42.5,43.119998931884766,37.36383056640625,2655016
2020-06-18,42.869998931884766,43.099998474121094,42.36000061035156,42.54999923706055,36.86992263793945,4211968
2020-06-19,43.13999938964844,43.47999954223633,42.33000183105469,43.13999938964844,37.381168365478516,9569871
2020-06-22,42.5099983215332,43.7599983215332,42.5099983215332,43.40999984741211,37.61511993408203,1810573
2020-06-23,43.97999954223633,44.25,43.22999954223633,43.90999984741211,38.04837417602539,2211747
2020-06-24,44.099998474121094,44.290000915527344,43.81999969482422,43.88999938964844,38.03104782104492,2151034
2020-06-25,43.70000076293945,44.33000183105469,43.5,43.70000076293945,37.86641311645508,2090835
2020-06-26,43.45000076293945,44.09000015258789,43.349998474121094,43.90999984741211,38.04837417602539,2931132
2020-06-29,43.349998474121094,44.15999984741211,43.060001373291016,43.86000061035156,38.00505065917969,2115594
2020-06-30,44.88999938964844,45.310001373291016,44.439998626708984,44.83000183105469,38.84556579589844,3359648
2020-07-01,44.68000030517578,45.290000915527344,44.41999816894531,45.02000045776367,39.01020050048828,1518829
2020-07-02,45.15999984741211,45.45000076293945,44.869998931884766,45.36000061035156,39.304813385009766,2195687
2020-07-03,45.779998779296875,46.18000030517578,45.41999816894531,46.11000061035156,39.95469284057617,1324816
2020-07-06,46.119998931884766,46.380001068115234,45.93000030517578,45.93000030517578,39.79872131347656,1230148
2020-07-07,46.5099983215332,46.72999954223633,45.900001525878906,46.349998474121094,40.162654876708984,1895458
2020-07-08,46.4900016784668,46.72999954223633,45.41999816894531,45.47999954223633,39.40878677368164,2190413
2020-07-09,45.47999954223633,46.099998474121094,45.47999954223633,45.650001525878906,39.55610656738281,1621307
2020-07-10,45.5,45.93000030517578,45.3650016784668,45.4900016784668,39.41746139526367,1485061
2020-07-13,45.9900016784668,46.369998931884766,45.84000015258789,46.04999923706055,39.90270233154297,1854817
2020-07-14,45.7400016784668,46.18000030517578,45.59000015258789,45.97999954223633,39.84204864501953,2226797
2020-07-15,46.349998474121094,46.869998931884766,46.060001373291016,46.86000061035156,40.604576110839844,1520079
2020-07-16,47.099998474121094,47.099998474121094,46.380001068115234,46.599998474121094,40.37928009033203,2320054
2020-07-17,47.0,47.209999084472656,46.22999954223633,46.529998779296875,40.31862258911133,4733641
2020-07-20,46.2599983215332,46.70000076293945,46.119998931884766,46.20000076293945,40.03268814086914,1026705
2020-07-21,46.29999923706055,47.099998474121094,46.220001220703125,46.900001525878906,40.63924026489258,1792996
2020-07-22,47.02000045776367,47.02000045776367,45.81999969482422,46.099998474121094,39.94602966308594,2446056
2020-07-23,45.95000076293945,46.79999923706055,45.72999954223633,46.54999923706055,40.33595657348633,2030746
2020-07-24,46.150001525878906,46.380001068115234,45.93000030517578,46.36000061035156,40.171321868896484,1434219
2020-07-27,46.52000045776367,47.16999816894531,46.45000076293945,46.86000061035156,40.604576110839844,2281227
2020-07-28,46.880001068115234,47.150001525878906,46.560001373291016,46.58000183105469,40.3619499206543,1134431
2020-07-29,46.4900016784668,46.94499969482422,46.43000030517578,46.59000015258789,40.3706169128418,1617328
2020-07-30,46.56999969482422,47.310001373291016,46.56999969482422,47.119998931884766,40.829872131347656,1367882
2020-07-31,46.650001525878906,47.11000061035156,46.209999084472656,46.54999923706055,40.33595657348633,2834520
2020-08-03,45.88999938964844,46.380001068115234,45.58000183105469,45.900001525878906,39.772727966308594,2586461
2020-08-04,46.59000015258789,46.709999084472656,46.060001373291016,46.290000915527344,40.11066436767578,2651327
2020-08-05,45.9900016784668,46.630001068115234,45.83000183105469,46.38999938964844,40.19731140136719,1842224
2020-08-06,46.099998474121094,46.75,45.900001525878906,46.16999816894531,40.006683349609375,1752660
2020-08-07,45.75,46.27000045776367,45.72999954223633,46.040000915527344,39.894039154052734,1761702
2020-08-10,46.5,47.25,46.27000045776367,47.0099983215332,40.73455047607422,2370813
2020-08-11,46.970001220703125,47.439998626708984,46.7400016784668,46.97999954223633,40.708553314208984,1707393
2020-08-12,47.36000061035156,47.47999954223633,47.08000183105469,47.380001068115234,41.05515670776367,1442526
2020-08-13,47.81999969482422,47.86000061035156,47.060001373291016,47.25,40.94251251220703,2474851
2020-08-14,47.060001373291016,47.970001220703125,47.029998779296875,47.61000061035156,41.25445556640625,1500521
2020-08-17,47.310001373291016,47.83000183105469,47.310001373291016,47.47999954223633,41.141807556152344,1516228
2020-08-18,47.88999938964844,48.36000061035156,47.72999954223633,48.11000061035156,41.687713623046875,1865021
2020-08-19,47.52000045776367,49.13999938964844,47.52000045776367,48.880001068115234,42.35491943359375,2107116
2020-08-20,49.150001525878906,49.2400016784668,48.58000183105469,48.779998779296875,42.26827621459961,2530685
2020-08-21,49.5,49.5099983215332,48.38999938964844,48.72999954223633,42.22494888305664,3450581
2020-08-24,48.9900016784668,49.619998931884766,48.849998474121094,49.439998626708984,42.84016799926758,2937395
2020-08-25,49.08000183105469,49.20000076293945,48.349998474121094,48.599998474121094,42.26618194580078,3046718
2020-08-26,48.52000045776367,48.849998474121094,48.10499954223633,48.72999954223633,42.379241943359375,2290474
2020-08-27,48.41999816894531,49.66999816894531,48.41999816894531,49.34000015258789,42.90974044799805,3199340
2020-08-28,48.83000183105469,49.34000015258789,48.084999084472656,48.2599983215332,41.970489501953125,3558758
2020-08-31,48.02000045776367,48.2599983215332,47.34000015258789,47.52000045776367,41.326934814453125,2364047
2020-09-01,46.91999816894531,47.47999954223633,46.54999923706055,47.09000015258789,40.95297622680664,2407478
2020-09-02,47.650001525878906,48.33000183105469,47.650001525878906,48.16999816894531,41.892215728759766,2200622
2020-09-03,48.83000183105469,48.90999984741211,48.470001220703125,48.54999923706055,42.22269821166992,2689303
2020-09-04,47.66999816894531,47.77000045776367,46.599998474121094,46.7400016784668,40.64858627319336,2182248
2020-09-07,46.150001525878906,46.369998931884766,45.619998931884766,46.0099983215332,40.01372146606445,2175427
2020-09-08,46.7400016784668,46.83000183105469,45.70000076293945,46.20000076293945,40.17896270751953,1762507
2020-09-09,45.25,45.540000915527344,44.61000061035156,45.08000183105469,39.20492935180664,2535829
2020-09-10,45.56999969482422,45.810001373291016,44.56999969482422,45.279998779296875,39.37886047363281,2254795
2020-09-11,44.70000076293945,45.459999084472656,44.689998626708984,45.0,39.135353088378906,2082319
2020-09-14,45.38999938964844,45.41999816894531,44.470001220703125,44.91999816894531,39.06577682495117,1867794
2020-09-15,45.04999923706055,45.52000045776367,44.84000015258789,45.0099983215332,39.144046783447266,2449867
2020-09-16,45.41999816894531,45.560001373291016,45.029998779296875,45.38999938964844,39.47452926635742,2179463
2020-09-17,44.97999954223633,45.040000915527344,44.25,44.779998779296875,38.94401931762695,2766345
2020-09-18,44.72999954223633,44.849998474121094,44.04999923706055,44.08000183105469,38.33525466918945,5227602
2020-09-21,43.95000076293945,44.31999969482422,43.529998779296875,43.72999954223633,38.03086853027344,3220335
2020-09-22,43.52000045776367,44.779998779296875,43.5,44.380001068115234,38.596153259277344,2638634
2020-09-23,44.97999954223633,46.029998779296875,44.86000061035156,45.68000030517578,39.72673034667969,2745756
2020-09-24,44.779998779296875,45.84000015258789,44.77000045776367,45.61000061035156,39.66585159301758,1793338
2020-09-25,45.25,45.97999954223633,45.220001220703125,45.75,39.7876091003418,1567645
2020-09-28,45.75,46.0,45.529998779296875,45.529998779296875,39.59627914428711,926734
2020-09-29,45.83000183105469,45.95000076293945,45.40999984741211,45.65999984741211,39.70934295654297,1976280
2020-09-30,45.0099983215332,45.5,44.34000015258789,44.41999816894531,38.63093948364258,3529215
2020-10-01,44.720001220703125,45.189998626708984,44.540000915527344,44.560001373291016,38.75269317626953,1949233
2020-10-02,44.400001525878906,44.900001525878906,44.33000183105469,44.58000183105469,38.77009201049805,2075476
2020-10-05,45.540000915527344,45.70000076293945,44.86000061035156,45.2599983215332,39.361473083496094,1257395
2020-10-06,45.150001525878906,45.2400016784668,44.349998474121094,44.93000030517578,39.07448196411133,1576888
2020-10-07,44.689998626708984,46.244998931884766,44.689998626708984,46.040000915527344,40.03981399536133,2517087
2020-10-08,46.7400016784668,46.83000183105469,45.869998931884766,46.75,40.65727996826172,2232910
2020-10-09,46.7599983215332,46.900001525878906,46.404998779296875,46.47999954223633,40.42247009277344,1368569
2020-10-12,46.5,46.91999816894531,46.27000045776367,46.810001373291016,40.709468841552734,1448075
2020-10-13,47.16999816894531,47.9900016784668,47.0099983215332,47.650001525878906,41.43999099731445,1736586
2020-10-14,47.709999084472656,47.97999954223633,47.59000015258789,47.869998931884766,41.63132095336914,1348122
2020-10-15,48.15999984741211,48.2400016784668,47.59000015258789,47.939998626708984,41.69219207763672,1570703
2020-10-16,47.79999923706055,48.470001220703125,47.79999923706055,48.20000076293945,41.91831588745117,2500099
2020-10-19,48.41999816894531,48.66999816894531,48.20000076293945,48.209999084472656,41.927005767822266,997301
2020-10-20,47.81999969482422,48.5,47.81999969482422,47.93000030517578,41.68350601196289,1227214
2020-10-21,47.70000076293945,47.88999938964844,46.95000076293945,47.20000076293945,41.04863739013672,1516419
2020-10-22,46.5,47.25,46.279998779296875,47.11000061035156,40.970367431640625,1321001
2020-10-23,47.0,47.27000045776367,46.83000183105469,46.91999816894531,40.80512237548828,1308607
2020-10-26,47.119998931884766,47.66999816894531,46.810001373291016,46.90999984741211,40.79643249511719,1299709
2020-10-27,46.77000045776367,47.13999938964844,46.0099983215332,46.47999954223633,40.42247009277344,2080181
2020-10-28,46.06999969482422,47.11000061035156,46.06999969482422,46.79999923706055,40.70076370239258,1483806
2020-10-29,46.56999969482422,46.619998931884766,45.849998474121094,46.029998779296875,40.03112030029297,1474251
2020-10-30,45.5099983215332,46.22999954223633,45.45000076293945,45.959999084472656,39.97024154663086,2799014
2020-11-02,45.900001525878906,46.34000015258789,45.630001068115234,46.25,40.22244644165039,1166789
2020-11-03,46.029998779296875,47.400001525878906,46.02000045776367,47.09000015258789,40.95297622680664,1732636
2020-11-04,46.86000061035156,47.16999816894531,46.18000030517578,47.0099983215332,40.883399963378906,1957131
2020-11-05,47.380001068115234,47.90999984741211,47.29999923706055,47.689998626708984,41.47477340698242,1641756
2020-11-06,48.0,48.060001373291016,47.525001525878906,47.720001220703125,41.50086975097656,1409779
2020-11-09,47.81999969482422,48.970001220703125,47.810001373291016,48.83000183105469,42.46620559692383,1979318
2020-11-10,49.15999984741211,49.20000076293945,46.97999954223633,47.40999984741211,41.231266021728516,3550245
2020-11-11,47.310001373291016,47.60499954223633,47.04999923706055,47.56999969482422,41.370418548583984,3194649
2020-11-12,48.66999816894531,49.59000015258789,48.560001373291016,48.779998779296875,42.42272186279297,3001177
2020-11-13,49.099998474121094,49.18000030517578,48.2599983215332,48.52000045776367,42.19660568237305,1728903
2020-11-16,48.849998474121094,49.0,48.52000045776367,48.52000045776367,42.19660568237305,39718
2020-11-17,48.709999084472656,48.95000076293945,47.75,47.9900016784668,41.735679626464844,3082770
2020-11-18,47.709999084472656,48.810001373291016,47.709999084472656,48.66999816894531,42.32706069946289,1970088
2020-11-19,49.130001068115234,49.63999938964844,48.59000015258789,49.45000076293945,43.005401611328125,2900356
2020-11-20,49.79999923706055,49.93000030517578,49.11000061035156,49.15999984741211,42.753196716308594,3671177
2020-11-23,49.439998626708984,49.58000183105469,49.040000915527344,49.040000915527344,42.648841857910156,1086010
2020-11-24,49.290000915527344,50.09000015258789,49.06999969482422,49.91999816894531,43.414146423339844,1549916
2020-11-25,50.060001373291016,50.66999816894531,49.66999816894531,49.66999816894531,43.19673156738281,2288948
2020-11-26,50.060001373291016,50.29999923706055,49.79999923706055,49.83000183105469,43.33588790893555,1108019
2020-11-27,49.689998626708984,50.13999938964844,49.68000030517578,49.88999938964844,43.388065338134766,1389935
2020-11-30,50.25,50.29999923706055,49.2400016784668,49.45000076293945,43.005401611328125,4704295
2020-12-01,49.31999969482422,50.3650016784668,49.2599983215332,50.130001068115234,43.59678649902344,2153717
2020-12-02,50.20000076293945,50.52000045776367,49.970001220703125,50.27000045776367,43.718536376953125,2172033
2020-12-03,49.849998474121094,50.04999923706055,49.630001068115234,49.7599983215332,43.27500534057617,1648123
2020-12-04,49.959999084472656,49.97999954223633,49.369998931884766,49.439998626708984,42.996707916259766,1138975
2020-12-07,49.599998474121094,49.7599983215332,49.08000183105469,49.40999984741211,42.970611572265625,1279185
2020-12-08,49.04999923706055,49.54999923706055,49.04999923706055,49.470001220703125,43.02280044555664,1922141
2020-12-09,49.61000061035156,50.459999084472656,49.54999923706055,50.25,43.701141357421875,1725752
2020-12-10,50.220001220703125,50.41999816894531,49.90999984741211,50.13999938964844,43.6054801940918,1777299
2020-12-11,49.779998779296875,49.95000076293945,49.5099983215332,49.59000015258789,43.12715530395508,1643023
2020-12-14,49.849998474121094,51.290000915527344,49.84000015258789,50.939998626708984,44.30121994018555,1884535
2020-12-15,51.2400016784668,51.6349983215332,50.84000015258789,50.970001220703125,44.32731246948242,1926616
2020-12-16,50.970001220703125,51.560001373291016,50.86000061035156,51.09000015258789,44.43167495727539,1807871
2020-12-17,51.439998626708984,51.90999984741211,51.22999954223633,51.619998931884766,44.892601013183594,2996431
2020-12-18,51.29999923706055,51.88999938964844,51.209999084472656,51.209999084472656,44.53602981567383,6387091
2020-12-21,51.20000076293945,51.880001068115234,51.20000076293945,51.29999923706055,44.61429977416992,1378985
2020-12-22,51.13999938964844,51.47999954223633,50.69499969482422,50.900001525878906,44.26643371582031,1419264
2020-12-23,51.40999984741211,51.630001068115234,51.099998474121094,51.2400016784668,44.5621223449707,893615
2020-12-24,51.54999923706055,51.560001373291016,50.939998626708984,51.099998474121094,44.440364837646484,395616
2020-12-29,51.599998474121094,51.779998779296875,51.06999969482422,51.33000183105469,44.64039611816406,513696
2020-12-30,51.08000183105469,51.38999938964844,50.97999954223633,51.369998931884766,44.67517852783203,697297
2020-12-31,51.220001220703125,51.45500183105469,50.400001525878906,50.400001525878906,43.83159255981445,755282
2021-01-04,50.779998779296875,51.540000915527344,50.72999954223633,51.5099983215332,44.796932220458984,959577
2021-01-05,50.86000061035156,51.470001220703125,50.709999084472656,51.25,44.57081985473633,1282519
2021-01-06,50.79999923706055,51.474998474121094,50.349998474121094,50.4900016784668,43.90987014770508,1563029
2021-01-07,51.189998626708984,51.189998626708984,50.58000183105469,50.95000076293945,44.30991744995117,2248955
2021-01-08,51.43000030517578,51.849998474121094,50.95000076293945,51.849998474121094,45.092628479003906,1338073
2021-01-11,52.0,52.20000076293945,51.18000030517578,51.38999938964844,44.692569732666016,1137182
2021-01-12,51.349998474121094,51.68000030517578,51.0,51.380001068115234,44.683876037597656,1245759
2021-01-13,51.650001525878906,51.75,50.939998626708984,51.099998474121094,44.440364837646484,1146941
2021-01-14,50.849998474121094,50.9900016784668,50.439998626708984,50.779998779296875,44.162071228027344,1101252
2021-01-15,50.43000030517578,50.63999938964844,50.13999938964844,50.22999954223633,43.683753967285156,1026330
2021-01-18,50.220001220703125,50.599998474121094,50.15999984741211,50.25,43.701141357421875,771405
2021-01-19,50.54999923706055,51.290000915527344,50.540000915527344,51.20000076293945,44.52733612060547,1357694
2021-01-20,51.25,51.77000045776367,51.0099983215332,51.45000076293945,44.74475860595703,1323989
2021-01-21,51.79999923706055,52.30500030517578,51.650001525878906,52.2400016784668,45.431800842285156,2554761
2021-01-22,52.79999923706055,53.880001068115234,52.400001525878906,53.40999984741211,46.449317932128906,4015245
2021-01-25,53.61000061035156,54.47999954223633,53.599998474121094,54.34000015258789,47.258113861083984,1529172
2021-01-27,54.400001525878906,55.43000030517578,54.34000015258789,55.25,48.04951858520508,2299641
2021-01-28,54.40999984741211,55.25,54.349998474121094,54.79999923706055,47.658164978027344,2780242
2021-01-29,55.400001525878906,55.56999969482422,54.61000061035156,54.61000061035156,47.49292755126953,2519415
2021-02-01,54.290000915527344,55.29999923706055,54.15999984741211,55.220001220703125,48.0234260559082,2011510
2021-02-02,55.09000015258789,55.560001373291016,54.20000076293945,55.150001525878906,47.962547302246094,2177783
2021-02-03,55.18000030517578,55.44499969482422,54.86000061035156,55.310001373291016,48.10169982910156,1501532
2021-02-04,55.43000030517578,55.564998626708984,54.97999954223633,55.0,47.83210372924805,1381322
2021-02-05,55.97999954223633,56.33000183105469,55.63999938964844,55.63999938964844,48.38869094848633,1445022
2021-02-08,56.0,56.400001525878906,55.65999984741211,56.209999084472656,48.884403228759766,1254197
